GLOG^A,0001534126
JASNW,0001579252
SLTC,0001090908
FREE,0001325159
WNFM,0001636032
NVFY,0001473334
BGG,0000014195
KMT,0000055242
CSOD,0001401680
CUBI,0001488813
AGM,0000845877
PKY,0000729237
PERF,0000880460
PSB^S,0000866368
SHAK,0001620533
MRNS,0001267813
JHS,0000759866
FFIC,0000923139
IBM,0000051143
MNI,0001056087
EOD,0001386067
TCBK,0000356171
DEL,0001022469
SYK,0000310764
SLG,0001040971
RE,0001095073
JHP,0001200446
LTBR,0001084554
MMSI,0000856982
SNY,0001121404
IND,0001039765
DDR^K,0000894315
SSY,0000096793
ONE,0001486800
GHL,0001282977
BHE,0000863436
ATE,0001158838
NDLS,0001275158
MDSO,0001453814
LOGI,0001032975
LEJU,0001596856
ALE,0000066756
TDW,0000098222
FINL,0000886137
BFS,0000907254
ENBL,0001591763
SXL,0001161154
INGN,0001294133
JWN,0000072333
CHA,0001191255
GILT,0000897322
IBIO,0001420720
EXL^B,0001478950
NRK,0001195739
TAPR,0000312069
DSLV,0001159510
VGGL,0000725876
GTIM,0000825324
HMG,0000311817
CLNY^C,0001467076
ZQK,0000805305
SEMI,0001585854
CGIX,0001349929
HCN^I,0000766704
GRF,0000850027
NPN,0001454978
ONP,0001358190
RARE,0000883976
AT,0001419242
PRMW,0001365101
OESX,0001409375
AXPWW,0001028153
CCFI,0001528061
TYC,0000833444
RDIB,0000716634
TEF,0000814052
EXAR,0000753568
EXA,0000890264
MSTX,0001160308
RUTH,0001324272
NERV,0001598646
JRJC,0001297830
ARI^A,0001467760
NEWM,0001579684
MSB,0000065172
HTH,0001265131
ZPIN,0001378564
S,0000101830
OXLCN,0001495222
GIMO,0001484504
TMP,0001005817
LXFR,0001096056
BX,0001393818
TDJ,0000096966
EXC,0001109357
CTF,0001522699
CAPL,0001538849
CQH,0001582966
WIBC,0001285224
WINA,0000908315
VRNG,0001410428
CLIR,0001434524
TDY,0001094285
OIIM,0001095348
DHG,0001375387
EVGN,0001574565
TCO^J,0000890319
LION,0000822662
GNE,0001528356
RBS^R,0000844150
DCO,0000030305
ONCY,0001129928
VECO,0000103145
PFPT,0001212458
FNHC,0001069996
EVBN,0000842518
TM,0001094517
EIGI,0001237746
ENPH,0001463101
HTWR,0001389072
BRLI,0000792641
MX,0001325702
ST,0001477294
FAF,0001472787
MFNC,0000036506
RPT,0000842183
PAH,0001590714
ARCO,0001508478
AVEO,0001325879
BANC^D,0001169770
HEI,0000046619
INVE,0001036044
SDLP,0001553467
MEILW,0001436549
VSTO,0001616318
BLX,0000890541
CUDA,0001348334
TVPT,0001424755
NPO,0001164863
NTIC,0000875582
ERI,0000854852
CALL,0001005699
CLBH,0001127160
ATLC,0001464343
IRMD,0001325618
NCT^D,0001175483
SKT,0000899715
OKSB,0000914374
PFO,0001559991
MGYR,0001337068
GIG,0001432150
VDSI,0001044777
SMIT,0000922612
INTLL,0000913760
XBKS,0001442741
VHC,0001082324
SCL,0000094049
DXM,0001556739
CORR^A,0001347652
FBC,0001033012
UNH,0000731766
SPEX,0000012239
QNST,0001117297
RRMS,0001527622
CFR^A,0000039263
EGAS,0000043350
TESO,0001022705
PLOW,0001287213
MTX,0000891014
PRSS,0001117733
NYLD,0001567683
UEIC,0000101984
GKNT,0001096199
WFC^T,0000072971
SYMC,0000849399
VET,0001293135
KB,0001445930
MIND,0000926423
CRIS,0001108205
PSA^R,0001393311
EJ,0001405658
SPXX,0001298699
NECB,0001354772
VRS,0001421182
BHP,0000811809
WCN,0001057058
MITT^B,0001514281
EXTR,0001078271
MS^F,0000895421
CMC,0000022444
BDC,0000913142
NWS,0001564708
WBK,0000719245
CYN,0000201461
DISCA,0001437107
LAYN,0000888504
DERM,0001557883
CUNB,0001543643
CYNO,0000885306
ACCO,0000712034
T,0000732717
BMA,0001347426
ALL^B,0000899051
CAL,0000014707
NPBC,0000700733
PRU,0001137774
CTY,0000068622
CSA,0001332896
TVC,0001376986
HMLP,0001603016
SQBK,0001329799
LNTH,0001521036
MS^E,0000895421
SGY,0000904080
GPT,0001287701
MAA,0000912595
MMAC,0001003201
ORIG,0001447382
PAC,0001347557
AGNCB,0001423689
MFL,0001045126
ACUR,0000786947
EVTC,0001559865
UAL,0000100517
MRLN,0001260968
ARE^E,0001035443
PRKR,0000914139
PHIIK,0000350403
VNO^G,0000899689
GARS,0001509892
COO,0000711404
WDC,0000106040
VCV,0000895531
FLKS,0001615219
EVY,0001074685
HBI,0001359841
ADP,0000008670
REE,0001419806
UFPI,0000912767
AMTD,0001173431
LANC,0000057515
ROIA,0001041657
MDC,0000773141
MAT,0000063276
WM,0000823768
DAKT,0000915779
KRC^G,0001025996
SMG,0000825542
CET,0000018748
ABTL,0001023364
X,0001163302
SAEX,0001514732
WGP,0001423902
DG,0000029534
UDR,0000074208
PWOD,0000716605
FGEN,0000921299
FET,0001401257
RRC,0000315852
MITT,0001514281
KRNY,0001295664
SLCA,0001524741
IBKC,0000933141
AGRX,0001261249
SEAC,0001019671
TCB,0000814184
MYE,0000069488
EFUT,0001329365
BCS^,0000312069
VA,0001614436
BBT^F,0000092230
CTWS,0000276209
RDY,0001135951
ORIT,0001374756
ISBC,0001326807
WPPGY,0000806968
MHR^E,0001335190
CNIT,0001552670
ASRVP,0000707605
AGM^B,0000845877
GCAP,0001444363
SBLKL,0001386716
MU,0000723125
DAEG,0000880562
HGSH,0001158420
RCI,0000733099
AFSD,0000004977
AKBA,0001517022
CRBP,0001595097
SCHL,0000866729
FRME,0000712534
SYNL,0000095953
AEY,0000874292
FIZZ,0000069891
CRDC,0001178104
JPM^G,0000019617
GNCA,0001457612
RNR^C,0000913144
AQXP,0001404644
ALR^B,0001145460
ETN,0001551182
CVC,0001053112
TCI,0000733590
MPB,0000879635
GSL^B,0001430725
RSPP,0001588216
DCT,0001170991
PDI,0001510599
HURN,0001289848
OVAS,0001544227
PSB^V,0000866368
GRVY,0001313310
AAOI,0001158114
LQDT,0001235468
AGMX,0001439210
FLIC,0000740663
SPRT,0001104855
EVI,0000065312
MOMO,0001610601
AIRM,0000816159
PBFX,0001582568
TORM,0000842295
LTRX,0001114925
PFSI,0001568669
RKDA,0001469443
HAWK,0001411488
PRFT,0001085869
TWX,0001105705
CHMT,0001091862
FFNW,0001401564
FR,0000921825
KELYB,0000055135
FRC^D,0001132979
EFX,0000033185
PCI,0001558629
HRMNW,0001612720
TSRE,0001299901
JPM^E,0000019617
BCBP,0001228454
ETSY,0001370637
RENX,0000929872
BIDU,0001329099
NSIT,0000932696
RBS^M,0000844150
CLRBW,0001279704
CHK,0000895126
M,0000794367
ORI,0000074260
SUMR,0001314772
PIM,0000830622
MDU,0000067716
MGU,0001326390
DORM,0000868780
OPY,0000791963
GUA,0000044545
ARO,0001168213
RAS^C,0001045425
PPBI,0001028918
DAVE,0001021270
MWA,0001350593
CHDN,0000020212
SEED,0001321851
MYI,0000883412
GPP,0001635650
CBMG,0001378624
RADA,0000761238
QEP,0001108827
SCG,0000754737
CRDI,0001510030
W,0001616707
FSC,0001414932
SLAB,0001038074
SDT,0001509228
PFSW,0001095315
SRCE,0000034782
SLTD,0001172631
SPSC,0001092699
AFSI^D,0001365555
SOFO,0001029744
LXFT,0001538375
GDV,0001260729
ASGN,0000890564
SAM,0000949870
AMRB,0001108236
AGRO,0001499505
TX,0001342874
OSTK,0001130713
CBNK,0001355786
GOOGL,0001288776
SCI,0000089089
CPT,0000906345
WTR,0000078128
CIVB,0000944745
FORD,0000038264
COR,0001490892
DWRE,0001301031
EPR^F,0001045450
JCE,0001385763
MPWR,0001280452
WPX,0001518832
ARL,0001102238
PLM,0000866028
MTSC,0000068709
ZB^A,0001642140
JBN,0001221546
UCBI,0000857855
IMPR,0001328015
CCRN,0001141103
AFMD,0001608390
GURE,0000885462
NAT,0001000177
AF^C,0000910322
JUNO,0000723888
ABAC,0001486299
PSF,0001270436
ARDM,0001013238
AROW,0000717538
RGS,0000716643
SQNS,0001383395
ENLK,0001179060
BBLU,0001422109
ARY,0001287750
C^L,0000831001
ZBH,0001136869
FCVA,0001263814
CF,0001324404
APP,0001336545
OXFD,0001586049
EIG,0001379041
CRVP,0001123316
BLRX,0001498403
TACOW,0001585583
ROLL,0001324948
KIM^I,0000879101
SSW,0001332639
GLPW,0001136294
APU,0000932628
NXN,0000885731
APEI,0001201792
KIO,0001515940
SHOP,0001594805
ELB,0000060527
IDTI,0000703361
KPTI,0001503802
GAIA,0001089872
LYB,0001489393
CHU,0001113866
MEIP,0001262104
EXP,0000918646
OMER,0001285819
JDSU,0000912093
CEVA,0001173489
ETB,0001308927
CHH,0001046311
VMC,0001396009
SMM,0001534293
WNS,0001356570
BA,0000012927
MTRN,0001104657
HEAR,0001493761
SXT,0000310142
XBIT,0001626878
HOV,0000357294
LUB,0000016099
DHT,0001331284
OPXAW,0001069308
TEVA,0000818686
MH^A,0001412100
KYE,0001322652
BYBK,0000859222
ATV,0001365742
SWHC,0001092796
FOMX,0001606645
HBANP,0000049196
FTT,0001406591
ENDP,0001100962
IMGN,0000855654
DSU,0001051003
GIB,0001061574
VG,0001272830
FDML,0001419581
NGHCO,0001578735
CAKE,0000887596
TD,0000947263
TBIO,0001043961
MFM,0000801961
FARM,0000034563
PUMP,0001033660
WSO,0000105016
SB^D,0001434754
KAP,0001372807
MORN,0001289419
KITE,0001510580
NLY^C,0001043219
PNM,0001108426
GRA,0001045309
TTPH,0001373707
ISD,0001534880
BKSC,0001007273
MCC,0001490349
BC,0000014930
URI,0001067701
AGO^E,0001273813
MTGE,0001516973
FRP,0001062613
ADT,0001546640
ZB^F,0001642140
IQNT,0001292653
ARR,0001428205
ESGR,0001363829
JHX,0001159152
MHNA,0001412100
DSL,0001566388
CFX,0001420800
AV,0001140022
TYG^C,0001268533
LNDC,0001005286
KT,0000892450
BAC^E,0000070858
CCG^A,0001490983
ACAT,0000719866
ATLS,0001623595
FOF,0001270436
JOF,0000859796
MKC.V,0001206624
RBCN,0001410172
AA,0000004281
NLNK,0001126234
USDP,0001610682
CAAS,0001157762
HSEB,0000873630
MAV,0001258943
OMI,0000075252
APH,0000820313
ITI,0000350868
SYN,0000894158
KIM^H,0000879101
CYN^C,0000201461
ATNI,0000879585
VNET,0001508475
DXCM,0001093557
EXAC,0000913165
CMRX,0001117480
LII,0001069202
TSL,0001382158
BAX,0000010456
CRMD,0001410098
GPC,0000040987
JMBA,0001316898
BHB,0000743367
HGR,0000722723
PSB^U,0000866368
DMLP,0001172358
FPP,0000316736
WEN,0000030697
PCYO,0000276720
DLR^E,0001297996
SFNC,0000090498
PCRX,0001396814
ICLDW,0001128725
TRCH,0001431959
QUNR,0001551060
NMY,0000897424
DGI,0001208208
ENS,0001289308
DRNA,0001399529
FOSL,0000883569
STAR,0001095651
SPWH,0001132105
PCG^C,0001004980
ABIO,0000907654
LFC,0001268896
UCTT,0001275014
EOG,0000821189
ROL,0000084839
VLO,0001035002
CMT,0001026655
FELP,0001540729
RMP,0001620928
LCI,0000057725
VSTM,0001526119
REPH,0001588972
LSBK,0001341318
SHEN,0000354963
TGEN,0001537435
AFSI,0001365555
SGYPW,0001347613
AMBCW,0000874501
MNRK,0001364856
ARWA,0001622577
ACE,0000896159
IHG,0000858446
ROVI,0001424454
RESN,0001579910
AMX,0001129137
KAR,0001395942
FUN,0000811532
HWKN,0000046250
CMRE,0001503584
ALN,0001117057
IO,0000866609
DDR,0000894315
CSCO,0000858877
JCOM,0001084048
TBRA,0001311596
RGLS,0001505512
EMO,0001517518
PKBK,0001315399
LMRK,0001615346
DRQ,0001042893
ARAY,0001138723
SNC,0001610793
TAC,0001144800
FNB,0000037808
PW,0001532619
PLUG,0001093691
GMCR,0000909954
CST,0001562039
PNTR,0000920532
AWF,0000906013
AMZN,0001018724
CMPR,0001262976
MMLP,0001176334
BAC,0000070858
JGW,0001580185
PBMD,0001506184
LVNTA,0001355096
ANCI,0001316645
WAL,0001212545
PBPB,0001195734
BAC^Z,0000070858
RF,0001281761
COST,0000909832
CFC^A,0000025191
YZC,0001048098
KBH,0000795266
SBRAP,0001492298
NCT^C,0001175483
LBRDK,0001611983
GAINO,0001321741
EGLT,0001586105
SFXE,0001553588
AWX,0001061069
HCI,0001400810
EMIF,0001168562
ETR,0000065984
RFIL,0000740664
NBG^A,0001096061
ZNH,0001041668
WSTC,0001024657
HEOP,0000921547
STAR^F,0001095651
GAME,0001470157
MATW,0000063296
HHC,0001498828
MCRB,0001609809
GEL,0001022321
BZC,0000099359
HFWA,0001046025
NSR,0001265888
BFK,0001137393
MCZ,0001088162
HCP,0000765880
RDN,0000890926
LITB,0001523836
AE,0000002178
AFSI^A,0001365555
WU,0001365135
GRPN,0001490281
PPX,0001047459
PHX,0000315131
ENT,0001512077
AHT^D,0001232582
UBP^G,0001029800
ETE,0001276187
FIF,0000854711
NWHM,0001574596
CENX,0000949157
IPB,0000065100
NSEC,0000865058
CARB,0001340127
ENH^B,0001179755
CCXI,0001340652
TRGP,0001389168
DLPH,0001521332
MCR,0000851170
VMI,0000102729
CY,0000791915
NDP,0001547158
CLA,0001571329
RUSHA,0001012019
FVE,0001159281
ZNWAA,0001131312
EPIQ,0001027207
WAB,0000943452
SYY,0000096021
GASS,0001328919
RWC,0000002186
HMSY,0001196501
HOS,0001131227
CHSP^A,0001473078
CNAT,0001383701
FE,0001031296
IEP,0000813762
BLH,0001159039
WTFC,0001015328
STI,0000750556
AFL,0000004977
EVF,0001070732
LKFN,0000721994
AGCO,0000880266
MGA,0000749098
DSE,0000883237
GPRO,0001500435
NVCN,0001399708
LHO,0001053532
CLH,0000822818
TINY,0000893739
VSAT,0000797721
COSI,0001171014
HFC,0000048039
RGSE,0001425565
SWIR,0001111863
KLIC,0000056978
OMED,0001302573
CRDS,0001093207
WTFCW,0001015328
CBRL,0001067294
CSGS,0001005757
VALU,0000717720
PVH,0000078239
NSLP^A,0001560443
JCAP,0001622353
DCUA,0000715957
CBAY,0001042074
UMPQ,0001077771
HSII,0001066605
WLL,0001255474
GALE,0001390478
SFS,0001563407
DRWIW,0001178946
HOMB,0001331520
BXE,0001483405
OAKS^A,0001547546
AAAP,0001611787
NML,0001562051
TMO,0000097745
WFC^L,0000072971
ADM,0000007084
RGC,0001168696
RES,0000742278
MTB^,0000036270
OSHC,0001298716
CLLS,0001627281
CREG,0000721693
KINS,0000033992
SUBK,0000754673
SLMAP,0001032033
JLL,0001037976
PRE^F,0000911421
TVIX,0001159510
MET^A,0001099219
MILL,0000785968
ISCA,0000051548
ASB.WS,0000007789
MSP,0001317080
EPRS,0001135906
WLKP,0001604665
XTLB,0001023549
NICK,0001000045
CUB,0000026076
AEZS,0001113423
STK,0000094673
OCIR,0001575051
NBD,0001493523
DTQ,0000936340
CSIQ,0001375877
FFHL,0001381074
RDNT,0000790526
ORCL,0001341439
TOUR,0001597095
MOKO,0001496371
GE,0000040545
AMCC,0000711065
TPH,0001561680
FHN^A,0000036966
MRD,0001599222
PRE,0000911421
CBL,0000910612
APDN,0000744452
SOCB,0001083689
OXLCO,0001495222
HSY,0000047111
OSIS,0001039065
BIND,0001385228
CYAN,0000768408
SCD,0001270131
DRWI,0001178946
BVN,0001005315
CHS,0000897429
MBTF,0001118237
NVLS,0001626199
JAZZ,0001232524
DHF,0001057861
BID,0000823094
MLSS,0000855683
GNW,0001276520
STAY,0001581164
CMFN,0001578348
PRSN,0000320174
TKC,0001071321
SU,0000311337
ALDX,0001341235
SFM,0001575515
HRMNU,0001612720
HCLP,0001549848
PX,0000884905
HBM.WS,0001322422
ECOL,0000742126
XNPT,0001130591
CVEO,0001590584
ABGB,0001161785
TOWR,0001485469
AAPL,0000320193
EEP,0000880285
PNC^P,0000713676
AKS,0000918160
NOV,0001021860
PUK^,0001116578
TSE,0001519061
USLV,0001159510
LPSN,0001102993
PEI,0000077281
DANG,0001499744
FBRC,0001371446
HGH,0000874766
VIDI,0000848135
TFSL,0001381668
AMH^B,0001562401
MMP,0001126975
SAN^I,0000891478
IX,0001070304
CSI,0000030125
SAL,0001060219
ISRL,0000719209
IEC,0000049728
NLY,0001043219
MZF,0001235511
FLL,0000891482
AVA,0000104918
TVE,0001376986
EVEP,0001361937
CRM,0001108524
GLBZ,0000890066
CVA,0000225648
ALL,0000899051
CBFV,0001605301
BBBY,0000886158
CISG,0001413855
GHDX,0001131324
SMT,0001489147
WRB,0000011544
MBWM,0001042729
TFSC,0001606163
NC,0000789933
ALL^F,0000899051
IBA,0001044896
ESNT,0001448893
GCA,0001318568
VLP,0001583103
LPL,0001290109
SLGN,0000849869
ARRS,0001141107
STC,0000094344
RHP,0001040829
SOL,0001417892
USAT,0000896429
DCOM,0001005409
EEI,0000809933
NCB,0001454979
NLY^D,0001043219
DCI,0000029644
HW,0001003344
CDRB,0001613011
TCRD,0001464963
TTI,0000844965
EVR,0001360901
NVO,0000353278
FI,0001575828
PDII,0001054102
LYG,0001160106
GSS,0000903571
FLO,0001128928
PGZ,0001557523
HNP,0000929058
NFBK,0001493225
PHM,0000822416
EXK,0001277866
DNKN,0001357204
OGEN,0001174940
ENRJ^,0000008504
ABX,0000756894
SGU,0001002590
JPM^D,0000019617
NTT,0000769594
LACO,0001071255
LOXO,0001581720
TRUE,0001327318
WFC^R,0000072971
CYNI,0001391636
KIM^K,0000879101
PHMD,0000711665
OCLS,0001367083
BPMC,0001597264
FMY,0001403275
LH,0000920148
AKAM,0001086222
MAS,0000062996
SABR,0001597033
C^K,0000831001
DAKP,0001367311
THC,0000070318
MBRG,0000914138
HTF,0001487428
SBFGP,0000767405
HABT,0001617977
NVAX,0001000694
CLNY,0001467076
SYRG,0001413507
N,0001117106
GRAM,0001572621
SYNT,0001040426
EPZM,0001571498
BOFI,0001299709
TLR,0001288750
NUM,0000878198
NYLD.A,0001567683
YUMA^A,0000081318
CI,0000701221
ERA,0001525221
BAC^L,0000070858
GRMN,0001121788
CBI,0001027884
AMT^B,0001053507
AHPI,0000874710
USB^M,0000036104
FBNC,0000811589
DV,0000730464
MRTX,0001576263
INN^A,0001497645
MELI,0001099590
CTL,0000018926
TXMD,0000025743
SEP,0001394074
MCRI,0000907242
ESCA,0000033488
BAP,0001001290
ECA,0001157806
BBT^D,0000092230
EQCO,0000803649
CYHHZ,0001108109
USB^H,0000036104
MER^K,0000065100
LIOX,0001058299
BCOV,0001313275
DFS,0001393612
ARIA,0000884731
TIL,0001625584
MRGE,0000944765
MWE,0001166036
MG,0001436126
REX,0000744187
RCII,0000933036
EDN,0001395213
CUK,0001125259
VPCO,0000844856
GTWN,0001542299
LPTN,0001251769
TA,0001378453
METR,0001085706
WRI,0000828916
VTRB,0001174174
IRBT,0001159167
DNN,0001063259
OB,0001369817
RBA,0001046102
FCAP,0001070296
ZBK,0000109380
PGRE,0001605607
BFS^C,0000907254
AFCB,0001472093
ISG,0001231868
QUAD,0001481792
ESSX,0001373988
EVER^A,0001502749
AXAS,0000867665
AINV,0001278752
ICA,0000885012
QPACU,0001620179
WOWO,0001527762
TMUS^A,0001283699
BLOX,0001223862
HPY,0001144354
CVLY,0000806279
CERS,0001020214
NVS,0001114448
SMTP,0001506439
MDWD,0001593984
OSBC,0000357173
AXN,0001060426
FFNM,0001128227
USLM,0000082020
IGLD,0001090159
XEC,0001168054
OREX,0001382911
BHL,0001412914
EGHT,0001023731
SIRO,0001014507
HZNP,0001492426
RENT,0000800458
I^A,0001525773
ZUMZ,0001318008
TXN,0000097476
TWOU,0001459417
CRK,0000023194
ROX,0001311538
BHV,0001169034
GDEF,0001471038
ACRE,0001529377
CMLS,0001058623
ONVI,0001100917
CNW,0000023675
RRGB,0001171759
ALSK,0001089511
INTX,0001095277
CANF,0001536196
FPI,0001591670
ALLY,0000040729
BHK,0001160864
DXPE,0001020710
ANDE,0000821026
WWD,0000108312
CIG,0001157557
LGL,0000061004
VVC,0001096385
FRA,0001259708
AFG,0001042046
USPH,0000885978
GEQ,0001526104
ACM,0000868857
UIL,0001082510
MFG,0001335730
AGN^A,0000850693
TAYD,0000096536
FGL,0001585064
JPEP,0001523404
ECTE,0001031927
BONA,0001504796
FMO,0001305197
DTV,0001465112
BEAT,0001574774
ISM,0001032033
GJH,0001140396
THRX,0001080014
AFSI^B,0001365555
LDOS,0001336920
HGG,0001396279
ISIS,0000874015
LSG,0001279944
JBLU,0001158463
WBA,0001618921
OCR,0000353230
SPKE,0001606268
MFV,0000856128
MDSY,0001029581
NCS,0000883902
LVS,0001300514
NILE,0001091171
GTT,0001315255
RBS^P,0000844150
DD,0000030554
IMUC,0000822411
ERJ,0001117603
HE^U,0000354707
AF,0000910322
WY,0000106535
MHR,0001335190
FMER^A,0000354869
ZFC,0001527590
GRO,0001413257
QCRH,0000906465
BVXVW,0001611747
VOD,0000839923
OTIV,0001021604
PGH,0001088166
AEC,0000911635
MVO,0001371782
KMB,0000055785
PANW,0001327567
BLT,0001001606
SMACU,0001608269
JST,0001053008
TGP,0001308106
FCN,0000887936
MCBK,0001547635
GEVO,0001392380
KSU^,0000054480
ENZ,0000316253
ISH^A,0000278041
FSP,0001031316
PYN,0001181505
FRED,0000724571
RVNC,0001479290
CPL,0001300482
EFF,0001573698
BBT^G,0000092230
CATM,0001277856
CAM,0000941548
NTG,0001057693
SPAN,0000718924
PDM,0001042776
MTB,0000036270
CSAL,0001620280
IACI,0000891103
MDP,0000065011
MSEX,0000066004
OAS,0001486159
ARCB,0000894405
RBS,0000844150
SURG,0000836429
BIT,0001562818
PFIE,0001289636
SSNI,0001180079
AHH,0001569187
IRET^,0000798359
CPSH,0000814676
RSAS,0000932064
ARP^E,0001532750
GBNK,0001324410
GV,0000042316
GGG,0000042888
EFOI,0000924168
ESCR,0000029834
AEE,0001002910
H,0001468174
MR,0001373060
CR,0000025445
OBCI,0000350737
MCY,0000064996
FLR,0001124198
EBR,0001439124
RLGY,0001398987
SMED,0000898770
DST,0000714603
NGL,0001504461
MHO,0000799292
FIX,0001035983
IKAN,0001219210
LGND,0000886163
TRIP,0001526520
EZPW,0000876523
OMG,0000899723
EXFO,0001116284
PTN,0000911216
BIO,0000012208
IMDZ,0001437786
CSII,0001180145
CZNC,0000810958
GLF,0001030749
CVSL,0001403085
EOC,0000926864
MUI,0001232860
ARC,0001305168
MRC,0001439095
BKH,0001130464
SSRG,0001616101
ACSF,0001581934
PRAA,0001185348
TCB^B,0000814184
CEN,0001124887
KEYW,0001487101
BABA,0001577552
QTNT,0001596946
CYN^D,0000201461
HMNY,0001040792
GGP^A,0000895648
WGO,0000107687
CVB,0000829281
QSII,0000708818
DDR^J,0000894315
ARP^D,0001532750
LILA,0001570585
CPB,0000016732
SEM,0001320414
RMCF,0001616262
MASI,0000937556
NEWR,0001448056
NMIH,0001547903
FSGI,0001138817
RNR^E,0000913144
MENT,0000701811
NTIP,0001065078
HD,0000354950
CLDT,0001476045
INVT,0001084752
DX^A,0000826675
MPA,0000891038
GCH,0000887546
HPP^B,0001482512
KZ,0001285137
TASR,0001069183
ABR^C,0001253986
WLH,0001095996
HWAY,0000704415
HRL,0000048465
UFPT,0000914156
GHC,0000104889
ADS,0001101215
NNA,0001437260
GXP^A,0001143068
NAV,0000808450
PEI^A,0000077281
PSA^T,0001393311
PER,0001521168
KWN,0001408100
DTEA,0001627606
ISR,0000728387
DFP,0000859139
I,0001525773
NOAH,0001499543
HTZ,0001364479
CORI,0001594337
BUD,0001140467
SYX,0000945114
CUBE^A,0001298675
LGF,0000929351
STRI,0001473597
SPPR,0000919640
PDEX,0000788920
CPIX,0001087294
UTEK,0000909791
BLW,0000831001
WSM,0000719955
LGCY,0001358831
RITTW,0001041844
TAL,0001331745
BOJA,0001630132
GOODP,0001234006
VSR,0000803647
FPT,0001202806
CCG,0001490983
MEA,0001048685
KORS,0001530721
PSA^Q,0001393311
LBTYA,0001570585
JVA,0001007019
SGA,0000886136
ISP,0001039765
DPG,0000883237
NWPX,0001001385
CUO,0000024104
IOC,0001221715
ALL^A,0000899051
CUBS,0001488813
CAT,0000018230
ACC,0001283630
OFG^A,0001030469
UBP^F,0001029800
VEC,0001601548
STRM,0001008586
EIV,0001196867
LFL,0001047716
ANTH,0001316175
ITG,0000920424
PSMT,0001041803
CSC,0000023082
AUMAU,0001615857
NXZ,0001131062
NZH,0001137888
CMS^B,0000811156
MHR^C,0001335190
WR,0000054507
TLYS,0001524025
PB,0001068851
AOI,0000939930
MGM,0000789570
LTRPB,0001606745
IPG,0000051644
TCCO,0000096699
IRC,0000923284
GFA,0001389207
GAIN,0001321741
NKG,0001177219
WHG,0001165002
CWEI,0000880115
BRKL,0001049782
COR^A,0001490892
ALXN,0000899866
CBD,0001038572
AMRS,0001365916
JOUT,0000788329
VTR,0000740260
HI,0001417398
QRVO,0001604778
VLY^A,0000714310
PCLN,0001075531
THM,0001134115
WAT,0001000697
TCBI,0001077428
SLH,0001324245
CTB,0000024491
ORN,0001402829
R,0000085961
PVCT,0000315545
ENOC,0001244937
GPX,0000070415
MELA,0001051514
BIN,0001318220
VVR,0001059386
PPL,0000922224
LRN,0001157408
SGNT,0001369786
ZA,0001501176
JAKK,0001009829
BURL,0001579298
ONTX,0001130598
DX,0000826675
JNP,0000821995
GFNSL,0001342287
BOH,0000046195
OCLSW,0001367083
PRTO,0001359931
TGC,0001001614
FRPT,0001611647
UFS,0001381531
CPE,0000928022
HKTV,0001097086
CRH,0000849395
LG,0001126956
NTK,0001216596
AFA,0001042046
AEIS,0000927003
GSVC,0001509470
CNLMU,0001619551
RPXC,0001509432
BDSI,0001103021
NVSL,0001493552
HBMD,0001390162
REXX,0001397516
BLUE,0001293971
TG,0000850429
MLNX,0001356104
NCV,0001214935
HTM,0001172136
CNTF,0001316317
PYT,0001260395
PZE,0001099205
OUT,0001579877
WPZ,0001483096
AAVL,0001501756
PFX,0001129633
EBMT,0001478454
F,0000037996
HON,0000773840
SAJA,0001118037
BJRI,0001013488
IILG,0001434620
CPRT,0000900075
DAR,0000916540
BDBD,0001331301
SKM,0001015650
ACTG,0000934549
KOSS,0000056701
TBPH,0001583107
BRID,0000014177
DSS,0000771999
ATEC,0001350653
GSIG,0001076930
VNO,0000899689
ARCPP,0001507385
VRML,0000926617
SMTC,0000088941
GNT,0001438893
RYN,0000052827
CIE,0001471261
NI,0001111711
TE,0000350563
GERN,0000886744
KF,0000748691
THQ,0001604522
AMWD,0000794619
AEG,0000769218
PRK,0000805676
RECN,0001084765
UNM,0000005513
NEP,0001603145
GLU^A,0001282957
FNTC,0001614818
DSX^B,0001318885
APA,0000006769
CMCO,0001005229
LIME,0001065860
ENFC,0001522327
PMC,0001388195
SSWN,0001332639
CNR,0001468944
RAS,0001045425
BPK,0001159040
HELE,0000046675
ADMP,0000887247
FUEL,0001477200
NR,0000071829
BHACR,0001622175
CNLMR,0001619551
WRB^B,0000011544
BCS^A,0000312069
ADXS,0001100397
ACRX,0001427925
LAKE,0000798081
ATAI,0001420529
VOXX,0000807707
GMED,0001237831
TSU,0001066116
PIR,0000278130
UL,0000217410
AED,0000769218
VLY.WS,0000714310
EIO,0001196876
PHK,0001219360
TIF,0000098246
AEL,0001039828
SRDX,0000924717
SF,0000720672
CLS,0001030894
CHRS,0000019353
LNCE,0000057528
AFAM,0000799231
BEBE,0001059272
BPI,0001305323
RBS^Q,0000844150
STLD,0001022671
NTLS,0001328571
FF,0001337298
NTRA,0001604821
IBKR,0001381197
WAFD,0000936528
VKTX,0001607678
XXIA,0001120295
GJO,0001140396
TRMB,0000864749
ACTS,0001342068
GSAT,0001366868
WMGIZ,0001137861
CCIH,0001498576
BDN,0000790816
ADK^A,0001004724
WTM,0000776867
AMSC,0000880807
VIRC,0000751365
KTH,0000829281
HDRAU,0001615063
CUZ,0000025232
TRQ,0001158041
ENG,0000933738
ITEK,0001281895
